restaurant_id,restaurant,address_city,longitude,latitude,dish_description
9630bad7b053d35a119ecd90097899a9aa8c2913272eaf4a2c35196e8b509f45,Senhor Frango - Vila Guilherme,SAO PAULO,-46.606358,-23.504245,Carnes
825089c60c9f0fc9aac3cae19cac08f7723d48a706f40a79335b74f5d4bf11b6,Lá No Escondidinho,SAO PAULO,-46.687809,-23.609683,Comida Brasileira
1e7fbabb86e809ae62ac9fae67c1dd837c23eb3ea61772b4d2ad146eebe53a73,Casa Paris Confeitaria- Vila Andrade Ii,SAO PAULO,-46.736798,-23.631755,Doces & Bolos
fd33576af1d6799401d868a34198d24a839ebdd113898e476eb8cfc0737b7696,Sabor Caseiro,SAO PAULO,-46.618718,-23.635224,Comida Brasileira
4d070b3306244bcd14a140c57349047085626020574d8a42e6c7b79a9e11ede2,La Cabana Parrilla,SAO PAULO,-46.659799,-23.603478,Carnes
c7f63022fe354ea5f08d9e2e6204f21b5bfa52ff5b8396a4f2b72a382617354a,Pastel Gigante - Gulliver,SAO PAULO,-46.69932,-23.650029,Cozinha Rápida
c5e8ea0c5d398dd5b0e22f365a564fc7d959ac48e13696efed5e12bdc9f71528,Graffiti Pizzaria & Restaurante,SAO PAULO,-46.717884,-23.576061,Pizza
3b3ed62f47f3f3cfee286c8ab85a61933808371dd1e3f433702eaff55546679a,Amor Aos Pedaços - Moema,SAO PAULO,-46.669669,-23.607518,Doces & Bolos
4fb828c9053603f1619fe489f46b83df01378f1eef9f738494d9e25498e63c6f,Pizzaria E Restaurante Yamashiro,SAO PAULO,-46.482609,-23.602521,Pizza
287ce99db4c3c128e495561a278e1c4f5e666ee235c05948433b9afa0f280875,Pizzaria Baronesa,PORTO ALEGRE,-51.15105,-30.025326,Pizza
85172cb24cc3315b49f424d39d5974308a8e473d3ed775e5dae73735201627d6,Pizzaria Forno De Ouro,SAO PAULO,-46.735958,-23.580846,Pizza
c0e45e5203d71f58b44f83eac2fef2ece740091346a0755926093274623578d6,Mambo Tango - Açaiteria,SAO PAULO,-46.649892,-23.54531,Lanches
178878190df294bd56b726d7f4b2ff74c1c7296c9c379825ce740fb1865bce5f,Ben & Jerry's,RECIFE,-34.901426,-8.117304,Sorvetes
659a8a18adb9b3e1a3e37ac9bb93d8dc5b02a3f17e44ce35b9c89a58315c93a7,Padaria 14 De Julho,SAO PAULO,-46.645052,-23.553498,Comida Variada
458c8e077d2e49d10d79e842a95972fd6ab67b9e9c35ad2f91d800328a5823d1,Spoleto - Itaim Bibi,SAO PAULO,-46.67643,-23.585107,Comida Italiana
bc954825627e09043bdc638daf2da0c3b4cac27fbc853f27c31dd6c040464dd4,Rango Express,SAO PAULO,-46.602778,-23.463478,Comida Brasileira
df22083608cb02641db34e3a3609634c0090aea8d42a7bcfae7a5027ce275114,Bondbico,SAO PAULO,-46.610158,-23.494013,Comida Brasileira
669d02374b8e141483a865fec60960bd74ea3ad6ba51357392856f24d2c54fb6,Pizzaria & Esfiharia Sabor,SAO PAULO,-46.687205,-23.4735,Pizza
239f8b6d7ab2e3a053fd93413f0c6c8f0acba825fe3aa9ed30b0d0fc496869ff,Madrugada Burguer,RECIFE,-34.923957,-8.003298,Lanches
420dbf3efed0fb07bd63ca5e0fab10b131694beccfae791a0d066d92dc6c9786,Gaucho Grill,SAO PAULO,-46.555073,-23.555119,Comida Brasileira
b8134d731baf756613889cfc6f3042cc172da57c3ea7ecf2f85fad247dd43bd7,Go Dog,SAO PAULO,-46.693466,-23.555046,Lanches
4f61f99bf6ef3965a7541f13d41703afa9aa486881cde370397ce005814cee5c,B.lem - Jardins,SAO PAULO,-46.665523,-23.56412,Comida Portuguesa
caf1dd628a9d38c9bc76ad0c44dca1d78e43da39b25b2344c4442482dd6432b7,Mizuki Sushi,SAO PAULO,-46.576022,-23.443015,Comida Japonesa
17d162090a8d428869ed83ed86024f3f0f3e4d2eacae7c2861c0c13a4c9a4156,Delicias Da Vovo,PORTO ALEGRE,-51.208714,-30.046961,Comida Brasileira
86cc2318de92c44cc667b6a2ef305582f0c96bfd2b7d484bc41dbf19f4edd3a5,Pizza Manzalli - Alto Da Lapa,SAO PAULO,-46.708062,-23.538597,Pizza
9ba1e177228f8918b290b488ed0f49948eee00859367ebd736d9f2ee49415e01,Julia's Bar E Restaurante,SAO PAULO,-46.60002,-23.597924,Comida Brasileira
e7187ab3039ffbc8d061df6ff48983e1549ce4080b26e8bb58e6c6df9b7d1710,Genki,RECIFE,-34.89414,-8.044465,Comida Japonesa
30eb7c57478f585019bc1b6e21ac5679a136d21c13bac88e325f52ac402f0fc0,Burger 88,SAO PAULO,-46.761947,-23.656524,Lanches
4445e09cd0e68e3816c4da551c17fac8adfaa99a8637f31611a5ed9518e533c8,Bistro Du Chef,SAO PAULO,-46.648383,-23.542713,Comida Brasileira
66ccf0cbb5852d108b3ce904582d2c180f671c3e32c0d9b472c1164bd7869e74,Casa Palma Restaurante,SAO PAULO,-46.662727,-23.66051,Comida Brasileira
8c0ca177e8be152b57b091d5e20a5731333af90b45ec2e6317141f7aea7b48ed,Pizzaria 3 Reis,SAO PAULO,-46.793742,-23.670933,Pizza
7b21eda4f533b039279524f6b2c18c35d0caeb98613fceead7de36564de88537,Holy Pasta,SAO PAULO,-46.684444,-23.556598,Comida Variada
52785221cee46ebdcd4f8858496300848b7539b11f9a007f8ae4f0aa8c122519,Pizzaria California,SAO PAULO,-46.640638,-23.552313,Comida Brasileira
2ce2c87f6ba3a2882e93d1501d36ee78740894431be40fa93668a3705aa1ae31,Quinoa Real Empório  Vegano,SAO PAULO,-46.562053,-23.543703,Vegetariana           
9548ea639b9e958d8acaabc31fc8c11d48029373447da93279758fe1de8a0cdb,Hamburgonys- Jardim Germania,SAO PAULO,-46.759569,-23.660013,Lanches
6c6d9baf9f30700d79f05d1338cb239f43a23d979303ade6381e5132d7425972,Mcdonald's - Barao Itapetininga Ii,SAO PAULO,-46.639535,-23.545368,Lanches
cd5fc04f1067ee42bc8cc0a7a5069c0a28ee6cae4be59b08b34820b1abbcd503,Jamile Restaurante,SAO PAULO,-46.646338,-23.558858,Comida Contemporânea
473f87511ca3025c3cb441b5a9f1d9b7bb44e022c45540b50547853bd52de79e,J & V Disk Marmitex,SAO PAULO,-46.717031,-23.758986,Comida Brasileira
89695dee60f7eb2dea0af04b74d2307a913705b6b2662a196553f86360d8a969,Cyber Lanches,PORTO ALEGRE,-51.201292,-30.146462,Lanches
8b2e380ff5793e79d7fc2133809a9d9b4b8ca3b49e34849746709afbc92a0ec8,Q'sabores,SAO PAULO,-46.476719,-23.609602,Comida Brasileira
fac09173cbb9fc57e9c4b59859f18813433bf0e06d95279daf7d18750e034d51,Subway - Cavalhada,PORTO ALEGRE,-51.223012,-30.12541,Lanches
b6d77141308f23cf6850ecfe2ce0cd90ef2e2a3a9e617413d7d858d9f133c6a8,The Munchies,PORTO ALEGRE,-51.123238,-30.006068,Comida Alemã
331c95f42adad6a4308f76cde6ed61a1fe542e7991b3a16b73b0de8f1323215e,Burger Friends,SAO PAULO,-46.697781,-23.768044,Lanches
990757f53eb7d9f7d13df0db5d002443db731496e85285575abf88ab32895a9b,Casa Europa,SAO PAULO,-46.677584,-23.566643,Comida Italiana
533d600cb8d1c90d1b5963f53906035492ce0b1e00c17a1da9e250a1bd49ca74,Piola - Jardins,SAO PAULO,-46.667138,-23.562708,Pizza
90e0d6c8b5a461cf6da366e4a22afe707e90fa350e7e42643f35855e682c3493,Restaurante Bom Sabor,SAO PAULO,-46.496577,-23.582186,Comida Variada
92464c076a5cc46c7f5925c085e8fe4aae6d513867a55233fc79db941104a32d,Torre Das Pizzas,SAO PAULO,-46.657688,-23.530038,Pizza
e160855078d06387ccd16c38a77670217bf1768776099885db37435767d496e9,Mr. Cheff,RECIFE,-34.904009,-8.121014,Comida Saudável
54ff07f62e703333c89f3bba5bceba6f9f311753e71708b154b0d7054022da6f,Mcdonald's - Av Mutinga,SAO PAULO,-46.729889,-23.488538,Lanches
05d122494579bc645e1db472c3cb2f61e67fa3aef34ace7e7fac658ee36de10c,Sherlock & Dog Augusta,SAO PAULO,-46.657532,-23.555535,Lanches
b9fc5ed7cad8727ce387d68ffdfd5053cada8569d4843111f72355cb866ab675,Restaurante Petisco De Minas,SAO PAULO,-46.695619,-23.617627,Pizza
ae017ee884099574998da51b5375b771dc6c0d7a87f43f3e44861a2e095e4915,Pizzaria E Esfiharia Palmares Ltda,SAO PAULO,-46.706909,-23.757444,Pizza
dab85c44f957c03202f484a2ad1c994f47d577c37fc5e22843c484f558f83c19,Nosso  Point,SAO PAULO,-46.391838,-23.543844,Lanches
10199a7edc49a0198d4fa4816eb28c3d8b725687395f53cf02246620a4d8dbdd,Macunaíma - Graças,RECIFE,-34.899043,-8.051346,Pizza
0cfcd019fb036e29c488a274c4a24e8ca137ae69452706036a0ae08dc4f657eb,Tobiti Gelateria & Cafeteria,SAO PAULO,-46.644526,-23.483806,Cozinha Rápida
9f4f15e907d25524ef19cc1f12ed5052b7c665453f37d327767a55941489b50a,China In Box - Moinhos De Vento,PORTO ALEGRE,-51.204984,-30.032563,Comida Chinesa
25d85aaf6594b2eba88cd28e172c2d874dcec80b9ca60ffbe1e35db8e00a04ec,Vovó Kel São Paulo,SAO PAULO,-46.573358,-23.549633,Salgados
bd3971f096750af9468b2274cb65236f35a5265d9245ffe32d50a299d388135c,Dicez,SAO PAULO,-46.691009,-23.545448,Lanches
7b49efa46967eb67973085459c74f1fa9b8406e865f8218dcc9bd0cb629047c4,Amor Aos Pedaços - Vila Mariana,SAO PAULO,-46.643467,-23.588066,Doces & Bolos
b9ac5ff2d0d3d500138a93ec65fc55f1275ae423217adf57d7261c0bc551b238,Super Panquecas,SAO PAULO,-46.576013,-23.560133,Cozinha Rápida
fa1dc60e61195c4a11b39970dbde1d43a401ac473e098f3c43734fcd4336a26d,Preciatta Esfiharia E Pizzaria,SAO PAULO,-46.573498,-23.559463,Comida Árabe
f43a43916b217b22c978d4d7553dceae01b11dd1c1d01334bbcb0e55d22a23d6,Cozinha Das Comadres,RECIFE,-34.953998,-8.028098,Comida Brasileira
86784798bdb2b47a1bb1a6df6e94126655b09d34d41a35146ff58c6377656bb8,Bella Morano Pizzeria,PORTO ALEGRE,-51.195314,-30.022867,Pizza
0d13ba0d4172ab5bb64d1e9576269f2feef9e32b96a328beb9452fe1b5e95036,Sabor De Prosa Pernambucano,RECIFE,-34.910894,-8.135334,Comida Brasileira
7e348f440a82f08168c5981cfed8fa9b4c0a46b3c2751d2457d62fc7291c3776,Xpress Burguer,SAO PAULO,-46.750639,-23.640483,Lanches
0fab7b7fa9dd47dc129871159ff43c1e1a2234ef9f03574ec61b62ac74b6573c,Sublime,SAO PAULO,-46.560324,-23.534377,Comida Brasileira
1d07855b5944c759f4fb6521a062102f7947b7a6cc8068b7a94aab9eca0e0578,Mega Box Boa Viagem,RECIFE,-34.884227,-8.090103,Comida Brasileira
6bd4999265c11026ab66ac1a164980beba3e7589bb280ef1711841fb715ed954,Ray Burguer,SAO PAULO,-46.690988,-23.460752,Lanches
420deb04319de3eba108473c1f930368a99f96eb4281f8bd6317e147afbaa64e,Akemi Atsushi,SAO PAULO,-46.591762,-23.635404,Comida Japonesa
d4f5adbbf52f864a1d656a4f8e0c85cab1a86523dace1ab45671fe26054f6aca,Vivenda Do Camarão - Interlagos,SAO PAULO,-46.679415,-23.660073,Frutos Do Mar
9d050acf7baa64badf2a0433999330c00fad36f714cfc2fd9cae9b918793f8ca,São Paulo Tokyo,SAO PAULO,-46.648497,-23.596548,Comida Japonesa
772b582abace06261d33abad555619a120209f1cf17209be5587bae005af1890,Yakisoba Factory - Jabaquara,SAO PAULO,-46.644039,-23.634729,Comida Chinesa
c5a40e845a47fd15b4903a3ef2794db1bc643936940fdc4102d9a6e1a721d455,Jotinha Salgados,SAO PAULO,-46.743214,-23.571469,Salgados
cdfe65669a7e123f604b5be139eee5b07f742bd41fd056436467ec8cdebffd60,Ben & Jerry's,SAO PAULO,-46.697502,-23.622218,Sorvetes
1edbf4b05b287e182ffd49eacc27c5f16e290ebc9acdd409b97148a1e95a1389,Black Dog - Santana,SAO PAULO,-46.639432,-23.503301,Cozinha Rápida
6c911dbb230de353fd242e336200803e11115fba9ad51dd5dc0b953dc53a34a6,Madero Sushi Lounge,SAO PAULO,-46.72686,-23.603123,Comida Japonesa
7bcfcec3502a792d88f9db6ac26fc341630b1cdfc174d82d9cf40db3389b6dcf,Toca Da Tapioca Restaurante,SAO PAULO,-46.5742,-23.553257,Comida Brasileira
0d82cea6abf493c3775e42974dad1a6d74f60a3893ce643e5ea911b1cea14f04,Pizzaria Saborear,SAO PAULO,-46.655278,-23.529148,Pizza
72daea59bbd4f8d21fcafd20a13a9bf1cfaf37d780398e743045769a0668cc04,Bon Jour Comfort Food - Zs,RECIFE,-34.883279,-8.091618,Comida Saudável
e6121c336a5e146c8ee723d4ee848b139884d0f74c18073557bf4593c14fe86d,Kazuki Sushi,RECIFE,-34.895171,-8.03452,Comida Japonesa
b24b8c129f417a3ef7c4e72192371e21583714712d88e5bd576d7054f803536c,Soparia São Paulo - Sopas & Caldos,SAO PAULO,-46.683799,-23.543433,Comida Saudável
bab11b9648f39236dc750d87b2f390b25217de7d667701c2ae73ec230c3fb7b6,Sassá Lanches,RECIFE,-34.940395,-8.125169,Lanches
443937b57df213635aa39377714de1325e0470c9cd0830ac7df1894b0ff2eae7,Gendai - Shopping Itaquera,SAO PAULO,-46.46274,-23.541577,Comida Japonesa
9aa6a1df8be36e3adab831d519a74c61d5839ff0a805d3c260237d91437a74cd,La Romana,RECIFE,-34.900565,-8.038117,Pizza
ae1e0ffedf02f4d70929e315022e72ca5b7e974b915d73da989a743ff96a16ae,Burger Shop,SAO PAULO,-46.626993,-23.5069,Lanches
37ea7536c602415e83f316ab2549cb1e75665a280eeb7b82a9ae9ecf76ec6b3a,Pizzaria A Gabrielly,SAO PAULO,-46.657565,-23.530274,Pizza
82ff5b0eb90148cd43f2c5c7c9bde99b54b507f46d312111ca7eac38b299a0bf,Baroni Lanches,PORTO ALEGRE,-51.222405,-30.06056,Lanches
0f8bceb1733b22440c678b73c41f175115857aa8d48f7e26a15c4949bb5fc381,Pizzaria Da Nonna,PORTO ALEGRE,-51.204696,-30.062298,Pizza
89585d012853c05a0c9188fcbf3cfe8c3c0dc18f76829d53e54abfab1ab82ea2,Avalanche's,PORTO ALEGRE,-51.169521,-30.077746,Lanches
5fa87f0dbd39af1b7d720210fbcbdc993c4a1d25b58020206564bf5e63047773,Pimenta Preta,PORTO ALEGRE,-51.173684,-30.007952,Cozinha Rápida
116627c0f42ddcc632573689892cb93ca27a394b83a206161124f702827b28a4,Very Food Delivery,SAO PAULO,-46.583598,-23.561415,Comida Brasileira
47e9e6e78d321eb00409bae008690ddddf9189aee21c1a6be60a659dbdf28db7,Muralha Da China,PORTO ALEGRE,-51.224916,-30.060232,Comida Chinesa
e5a03f442e55418fd8c5a0a75fbc78023be3a39f28c3f3aaa3a116672a5db0df,Pizza Hut - Shopping Metrô Itaquera,SAO PAULO,-46.470674,-23.539909,Pizza
aabd4f329d2d3cdc78d4de3434de117e0ca72f1443aee78f238dfce6c01840b4,Comida Caseira Delivery,SAO PAULO,-46.683684,-23.60189,Comida Brasileira
e79f7d0cab93180b46171cf475c5aecfcd7aef6683f55cc963bd25767a01e81f,Empório Cozeart,RECIFE,-34.897761,-8.121326,Comida Italiana
8b0a8c1a30affe06d8bfdd220574812175dc932011b40c53d5a5129a0f1ceab3,China In Box - Zona Norte,PORTO ALEGRE,-51.179116,-30.024201,Comida Chinesa
d294cbd04bbd3092cc72624b2afc56a802e7fad20f89428f9be9f59f6eaff76f,Fideli Pizzas,SAO PAULO,-46.652249,-23.648334,Pizza
b64b5edf00f87e762b44469824346ed7503ab66972d12e4cb65458e689a27dd6,Flying Sushi - Vila Mariana,SAO PAULO,-46.642618,-23.59769,Comida Japonesa
a09d4db3b6bb26d2dbfb8e19de8c3b0fbaf20d384fe5d8d83d3b3cd63cd13600,Restaurante Tensai,SAO PAULO,-46.613818,-23.500873,Comida Japonesa
328b5d42f37f7d968fb9428e8b959f8ebff1b3d2b66d962d63478948fdd15867,Bode Do Paraiba,RECIFE,-34.95796,-8.040238,Comida Brasileira
192233856284ef04e29db6248508efb31493cd1fbeff711ecdb9f8d3af8b0bc5,Lascou-se Burguer E Comidinhas,SAO PAULO,-46.789187,-23.65029,Comida Variada
bd1b5aed419881edbe0237336993869f4b7e49c4a4654aa23ee645072123e7c0,Pizzaria Da Vinci Estrada Do Campo Limpo,SAO PAULO,-46.757668,-23.620503,Pizza
2b37db1982919b54f4a9a984161fa724f94c3f3e6f9ae8e5845bb8751294c6ce,Mister Rabbit,SAO PAULO,-46.610728,-23.495917,Comida Variada
a56cbc73fc8edada7002f1f9f548e1daad60740d0a1ac18ef7e83f7ba6923b0e,Mr. Cheney Morumbi Town,SAO PAULO,-46.736798,-23.631755,Doces & Bolos
9b042f1083069cb3fb7ed54739bafa5037b1b68c2a2560b12f2b891ca1196985,Pizzaria Milhas,SAO PAULO,-46.784809,-23.69933,Pizza
4daf228a35229094eaf376b4b360e620a965b21d9ca93ad14fcc8400da946d93,Pizzaria Elvas,SAO PAULO,-46.601213,-23.588999,Pizza
65e007c2ee698ce46baa702bdc0407d76d56178113a77e416738ca34ac9c528a,Gran Jalapeño Mexican Food,SAO PAULO,-46.597663,-23.560898,Comida Mexicana
b05e005cab9e9babc35bb4bd1e16b0f0c68368b6366ba46810b831ff31baa333,Pizzeria Piarello,SAO PAULO,-46.670985,-23.541378,Pizza
86b891772777865a9e46feb1420f9cbb62cb08e8a865270130ffe7195c85a0f2,Fiqfit Gourmet Breakfast,SAO PAULO,-46.676784,-23.59984,Comida Saudável
7f0debfb149981147d4962b60c3f8865b5acbe938fef0d01f02518215f17b197,X- Lanches Artur Alvim,SAO PAULO,-46.498844,-23.543251,Lanches
365ff7767fe3eccf37bbc71c06b50ec7122694f33613fd792578ac39d7676a27,Delivery Petit Mania,SAO PAULO,-46.518612,-23.595511,Comida Brasileira
41d3326b05ada05b8c3a0e81164501e97e63a9d15fb64dc0bb7521ba076f854e,Bo'a Rotisserie,SAO PAULO,-46.57625,-23.478033,Comida Brasileira
a041ed632addd89dd6ce7d128577e72171116646518fd38ba04889d13b1f2f58,Piaceri Della Pizza,SAO PAULO,-46.630158,-23.490335,Pizza
3d353531d82432a47286213e7b675a85fdf105a126346755ba5eb7111bb81a70,Pots Pokes E Sashimi,PORTO ALEGRE,-51.211789,-30.03302,Comida Japonesa
d0954088197b046eb85776cabc325df56bd501aa52c7c15133a27a8dc0c5bc89,Pizzaria Mamma Mia,SAO PAULO,-46.607208,-23.58344,Pizza
36e7d86fa1a0fc025139f814eeb51ecaba199477c046ec2512912af49584c808,History Burger,SAO PAULO,-46.711694,-23.634283,Lanches
8f15c43ade5b32dfce4e77be8a14dc548e98b11c44cae338da2e05c338f996ae,Firenzi Pizzaria,SAO PAULO,-46.711634,-23.669618,Pizza
0511d7f07be4c6864f0348841a9698fe1b6082bc44f25bf1db40a1d5ce7fa7b2,Point Da Batata,SAO PAULO,-46.497097,-23.532194,Lanches
cd9c8b08d69dc108b95de34930e3f4428e95bd0bf11574cb1819f5ef8836d4c9,M Burguer,PORTO ALEGRE,-51.173808,-30.022171,Lanches
773718b0188a141582cf51ccd0043166a1175550ab98d86c23a316c097db3853,Kandahali,SAO PAULO,-46.658853,-23.665018,Comida Árabe
966aa39a46d0eaf94cfe96b9b0afb878863224df7f7f479643e1be2469499bb2,Pizzaria Zuiani,SAO PAULO,-46.484402,-23.494861,Pizza
d3e437a56d573178f84d10b277dd6c14bb0dd8660ee1d4376f28656abbc3f66e,Taverna Medieval Hambúrguer,SAO PAULO,-46.643737,-23.591732,Lanches
28d921e400b574db98e119450b640d817fda09e5b219161c8ab39320cdf34b97,Pizzaria Seo Anastacio,SAO PAULO,-46.717756,-23.514527,Pizza
be9caa595479846bfc4e2c4819dfa14e844920b5514aafdd4953fcd3abd60cb4,Pizzaria Novo Sabor,SAO PAULO,-46.6939,-23.744644,Pizza
3828b96126e875a0d34c58c5ce876b7e7e50e0c92d5b1f6c2855e10ae0ec04c2,Restaurante E Lanchonete Las Chicas,SAO PAULO,-46.468892,-23.50896,Lanches
c825ed58aebd8d8bfde76585ad4f3c4b3871848defc044080f333f900a367d44,Johnnie's,RECIFE,-34.905209,-8.134084,Lanches
b91303d07f40ae87c4cda7e7a96c825e7edb4d5a7a6e75701e28ff7d8688c9ff,Blackssoba,SAO PAULO,-46.58842,-23.486843,Comida Chinesa
f71d997ceaf64bfd84f8701db910bd7c4e73bdc0642d105cfee48d25dc6e4632,Q-burger Higienópolis,SAO PAULO,-46.655507,-23.539747,Lanches
bbbfb19e6132f50efa4191500e476922a55b9e724038a4ad18335c7951625029,Yasbar,SAO PAULO,-46.609837,-23.49029,Comida Brasileira
96248614c7de876d4906d2ca121a7ce39a8620de42b7d69f735cb191fb9f8f3b,Temaki Ya - Pinheiros,SAO PAULO,-46.681989,-23.558403,Comida Japonesa
cf35c36a3b6a54a16475cb7e7d5386a5acfe25034463d6a352c200901eea0c73,Maria Escaleira,SAO PAULO,-46.685794,-23.565995,Comida Contemporânea
fc010569f6f4b9e7ae62bd611099c532ee53fa7da9277f5b5db3ef2c8c0b2be0,Pizzaria E Restaurante Feijão De Corda,SAO PAULO,-46.584743,-23.586929,Comida Brasileira
c95a9e99f618a068439cea22bcbb4424478a508d4aa76cc944d198e0eaae3cef,Lutitos Restaurante E Lanchonete,SAO PAULO,-46.512147,-23.512105,Cozinha Rápida
48fc680bcf06413aee191dc38c35c95205ecbaa6ae80c0b850f91809bd3d993d,Boali - Morumbi Shopping,SAO PAULO,-46.698459,-23.622518,Comida Saudável
96c5554b2cbfc96a5efb271a93fb9b4063e7d0ebe1ed6c4e9993082000be7523,The Black Beef Vila Olimpia,SAO PAULO,-46.686906,-23.595266,Lanches
24fdf4cc9bb58acafdb1778a3e9fb2315f6d7ee743f163ac2c8b99b09ede9661,Crepebrasil.com,SAO PAULO,-46.684928,-23.473948,Comida Francesa
fad3f611f1ad16704a97f26e3c49ae1806e0e3d5b4712bab2caaa382113822e5,Domino's Pizza - Morumbi,SAO PAULO,-46.73568,-23.625846,Pizza
c2744f9cf6142d42882034444761c5122305ea14faa6f6ca279b083e3309b9cf,Pizzaria Poppellutchu,SAO PAULO,-46.69787,-23.633843,Pizza
67906bf6a272d19b6fdfe2287ae97a606d4c8188f8df34c221820ef990cf3ad7,Mini Delicia's,RECIFE,-34.928415,-8.052557,Salgados
e1c9d623692924aed2d236f3bb23e7c7a328d13099d53f5ac7261933b46ebe6f,Forneria Portugalia,SAO PAULO,-46.652055,-23.524699,Pizza
53a2984854e09a9aa6774d3d609ac1c760d4cddda279e625bc81296e3242e076,All Khaled Esfihas E Kibes,SAO PAULO,-46.586138,-23.573949,Comida Árabe
e88eac4978a7cfa5c20734ff04af5853775968983b9cb225f2f5c9518be9518d,Dogão De Maringá - Hot Dog's Prensados,SAO PAULO,-46.655875,-23.596705,Lanches
11a1cceb59ae8420a31ceeb15eb10395438d376680c5a82bfa3d212c84ce66d2,Top Burguer,PORTO ALEGRE,-51.195248,-29.977013,Lanches
8b669393f913fb390dcae2c0ed7a0f45b56c45e0667d6e406c84b55031e2f866,Pizza Hut - Shopping Metrô Santa Cruz,SAO PAULO,-46.63655,-23.597882,Pizza
bbbc573e7f855f3eba4a865edfa40ac4d89f575f8afaeb835f8f029f4e7d10d3,Big Dog,SAO PAULO,-46.721112,-23.589001,Lanches
d5cf3cd5c543fbe1dc79d0a736b7b5ee0e69b5696668c40f132a7e3aec32ae0c,Torre Da Esfiha,SAO PAULO,-46.573995,-23.557808,Comida Árabe
335272aac93d9fbf404c76d3f8cc469ca3679b5dce9a91b136d32233bdafd830,Restaurante E Pastelaria Rô,SAO PAULO,-46.587988,-23.630534,Lanches
d5630a7c0b0483e0e48c1cf873ec4515c48f9296bc90510683800f20e2e19ee9,Sukiya - Mooca,SAO PAULO,-46.598493,-23.55565,Comida Japonesa
a7ce29826f25d6dda3ff89eed36a0710b0849bf72a9256808f6242955d07cc88,011 A Base,SAO PAULO,-46.696539,-23.551028,Lanches
744a6cebaa4887767b9c2ac83535ed3a7c4484a87616eda8091c003d359f558b,Padaria Iracema,SAO PAULO,-46.653498,-23.534153,Comida Variada
10df4cd0a7763ff64bc6b0bd60a66c74fccfd415a4fda192daaa0d57f2b24740,Villa Foria,RECIFE,-34.893693,-8.045321,Pizza
6b410fa5808b66635c07f78abbefcd578f06c2ac01bb9f37bf8f70f4770170cb,Modo Mio Pizzaria,SAO PAULO,-46.676629,-23.594198,Pizza
c5a173a91cab61ecd5196644a866ab8a10281d98dbf5e0c4409658018771fe46,Sao Judas Tadeu Churrasco E Pizza,SAO PAULO,-46.461191,-23.497801,Pizza
87d7d584854b20f7f1a98f5963c84c67fac1f5eb8be1b7e683e27335c0169076,Pizzaria Milloni,SAO PAULO,-46.670749,-23.644089,Pizza
a4d5f31f82e8721604120618ee6a96b7b12d22598eb19a2798dc8255a031cf5d,Casa Da Nona,SAO PAULO,-46.631751,-23.663059,Comida Brasileira
8ce1748b554d2486f38e4fa857013fa58bb1628361969d179cb0ef0aff12b74e,Matsuya - Moema,SAO PAULO,-46.665569,-23.612808,Comida Japonesa
a9ebf01da13e505295538c0e11de45998b530ef807522e057324e0429782779b,Pizzaria E Esfihas Souza,SAO PAULO,-46.587223,-23.49506,Pizza
0e2a0be2b58c18d8d5ffdf4783ce07138d62cafdf393482bd3b0ab0f155e89d7,Fast Forno E Fogão Delivery,SAO PAULO,-46.517187,-23.546751,Comida Brasileira
f2d259698714416a1b724a5595f930c69d9044246955ba2260dfe623f323c0d4,Temakeria & Cia,SAO PAULO,-46.635278,-23.503288,Comida Japonesa
7dc46ac689afe9ab6725e3830803003f149bb9bf19291155ca3fdcfc6abe7515,Tomato Pizzaria,SAO PAULO,-46.738027,-23.604228,Pizza
048a7f772235ba08e4fe6f8d48d0ce895897250da86c7fd92c7ce4b68e9acdbc,Seringueira Pizzaria,SAO PAULO,-46.674553,-23.536143,Pizza
c814409a027e5150ddbba73b5a9caba91bfa8d7be1d4bb116473a0775d94fa9c,Alleviare,SAO PAULO,-46.591595,-23.456267,Comida Italiana
c596ba9300c07a55f2c9a8e89056d76a57c01b5f945403e2d2ce085f5988afc4,Flying Sushi - Aclimação,SAO PAULO,-46.632228,-23.566008,Comida Japonesa
4c91055b19c03db2855bc93513946327ca2206de709c3171f9809d16093a1f86,Vivenda Do Camarão - West Plaza,SAO PAULO,-46.674003,-23.527832,Frutos Do Mar
8310efd3a9f267df0c500d0cb8417aa3cb3449d8a73f51c5ad1ca43db234b4e5,Ton Ton -  Esfiharia E Pizzaria,SAO PAULO,-46.714628,-23.645038,Pizza
db8911aa28ee534aa880850963730a408ec3e0a689f583508d5460a6cc7278e7,Barretos Pizzaria,SAO PAULO,-46.647743,-23.554758,Pizza
eda6d0315b6531f4d2d0b692e0d809b2947613a6c1817dfc50368d62802a0284,Kamzu Cookie Shop,SAO PAULO,-46.660248,-23.568958,Doces & Bolos
6b5cc95ee5ada310d0387560cd6cf653d75c8d833c6cb3563324a97240f5e911,Pizzaria Veneza,SAO PAULO,-46.417652,-23.553764,Pizza
7ef0384659162b4bacbda7b49e55ab81fcd8974c87045afcd76ce025f3704a02,Restaurante E Pizzaria Brunna & Lorenna,SAO PAULO,-46.660139,-23.610208,Comida Brasileira
17fd7a90d22d7bfa66b95ab6421959d4b82ff6e1a17cb8947c1a49dbcb606b28,Oba Pizzas Grande Centro,PORTO ALEGRE,-51.213484,-30.040182,Pizza
